id,EAP,HPL,MWS
id03303,0.204200553883,0.0822202361627,0.713579209954
id25901,0.434098359421,0.33149699448,0.2344046461
id06945,0.725023247603,0.0468360379549,0.228140714442
id05664,0.344678413989,0.386058944709,0.269262641302
id05741,0.905160604359,0.0234367420299,0.0714026536115
id10652,0.493694161085,0.243449099368,0.262856739547
id16300,0.809879285909,0.0612022837458,0.128918430345
id12319,0.434667366849,0.249241774702,0.316090858449
id07500,0.179677889657,0.783939264619,0.036382845724
id12478,0.27877614564,0.358588353406,0.362635500955
id03076,0.225755833788,0.0526832515682,0.721560914644
id00969,0.260430707193,0.60421790369,0.135351389117
id23636,0.253803166847,0.415738844026,0.330457989127
id09791,0.193482142577,0.137881509227,0.668636348195
id05680,0.31126283541,0.263697907483,0.425039257107
id03672,0.390290241554,0.460797822472,0.148911935974
id04286,0.173478850669,0.555969614449,0.270551534882
id23883,0.112487604222,0.340392255654,0.547120140125
id11914,0.569674669035,0.0826203072604,0.347705023704
id20974,0.433708255544,0.4041802958,0.162111448656
id26125,0.14731282424,0.19213686213,0.66055031363
id15543,0.373909040305,0.145474696011,0.480616263684
id19471,0.833523876094,0.0555583752474,0.110917748659
id11503,0.66955714353,0.207052431084,0.123390425386
id09321,0.148988530435,0.598454306039,0.252557163526
id25560,0.0237442172188,0.0217743695255,0.954481413256
id06726,0.351820300594,0.294419625141,0.353760074265
id05709,0.799731413401,0.0914371436857,0.108831442913
id09788,0.310053630275,0.368053892019,0.321892477706
id05289,0.929157988244,0.0382398115656,0.0326022001904
id11815,0.136309146772,0.759796586083,0.103894267145
id22422,0.499649670183,0.255546501301,0.244803828517
id25954,0.600578790656,0.0847178415205,0.314703367824
id13601,0.427794804401,0.395091611127,0.177113584472
id05677,0.608583810231,0.0330724953518,0.358343694417
id10498,0.303380674817,0.636988305874,0.0596310193094
id02665,0.431670932014,0.363410067206,0.20491900078
id10114,0.176903707608,0.555555019584,0.267541272808
id26314,0.706842427729,0.185892172013,0.107265400259
id21240,0.609698384499,0.100918437486,0.289383178015
id15569,0.676403728679,0.220996838409,0.102599432911
id25928,0.213806188808,0.194179888575,0.592013922617
id22706,0.330217196911,0.567101751974,0.102681051116
id20877,0.161797304801,0.718263556707,0.119939138492
id04318,0.615347833202,0.141641240068,0.243010926731
id18299,0.155823357209,0.741281573928,0.102895068863
id08126,0.272571013557,0.0445244846361,0.682904501807
id14293,0.481670492111,0.0614335730872,0.456895934801
id12759,0.899521175614,0.04928350288,0.0511953215063
id11983,0.420910697042,0.100494055034,0.478595247924
id05580,0.276785190761,0.514318610168,0.208896199071
id25846,0.408514068136,0.306970231434,0.28451570043
id01939,0.438679809232,0.114816742172,0.446503448596
id26327,0.20405872495,0.425789234356,0.370152040694
id11068,0.197082236462,0.083881928948,0.71903583459
id08404,0.700883743577,0.056525133218,0.242591123205
id27189,0.628157126384,0.264371388796,0.10747148482
id15119,0.338643229424,0.466611022494,0.194745748082
id26525,0.692244625392,0.0955609113664,0.212194463241
id03618,0.650355078812,0.190461523694,0.159183397494
id27220,0.876758981101,0.0549185000335,0.0683225188655
id18777,0.25965437531,0.0977234339719,0.642622190718
id20213,0.604262291856,0.224961637227,0.170776070917
id20403,0.676571826217,0.179335408971,0.144092764813
id03777,0.203910529126,0.170690374576,0.625399096298
id10595,0.16068996574,0.660831981499,0.17847805276
id13816,0.323305528054,0.0469599944223,0.629734477523
id05667,0.316878308617,0.115129639514,0.56799205187
id24629,0.411515672604,0.118383119918,0.470101207478
id20398,0.30202617328,0.306303212317,0.391670614403
id14108,0.143324936006,0.0710722260431,0.785602837951
id06196,0.162077935008,0.78484141982,0.0530806451726
id02800,0.385565080785,0.431509889055,0.18292503016
id18732,0.135887256307,0.782926765679,0.0811859780141
id11915,0.251942611021,0.602501663165,0.145555725814
id09739,0.681473106267,0.15856490468,0.159961989053
id24672,0.857866906197,0.0800761801477,0.0620569136553
id00414,0.123538606904,0.165968745121,0.710492647975
id16307,0.734077879372,0.126426632827,0.139495487801
id14043,0.336079623485,0.149781412137,0.514138964378
id00517,0.0151419728323,0.0120717506078,0.97278627656
id09744,0.786228923023,0.146170776846,0.0676003001311
id19257,0.772720193024,0.0868334722723,0.140446334703
id15437,0.608781133294,0.254205145938,0.137013720768
id16352,0.21712076294,0.129067375006,0.653811862054
id18849,0.498294540498,0.159157231953,0.342548227549
id19434,0.0489609602921,0.877062904355,0.0739761353533
id17928,0.357491217321,0.0876121534842,0.554896629194
id16896,0.195377358702,0.0376538633641,0.766968777934
id02135,0.396379221866,0.285850795254,0.31776998288
id15075,0.791550235275,0.116278115377,0.0921716493483
id27486,0.117273650874,0.783044873699,0.0996814754273
id19422,0.669817007701,0.187442398413,0.142740593885
id09603,0.197076399164,0.639716051296,0.163207549539
id02133,0.488613288037,0.398570211584,0.112816500379
id03441,0.609278566432,0.0951272718537,0.295594161715
id02398,0.25723265882,0.677591858039,0.0651754831409
id05152,0.369613915567,0.0750053673124,0.555380717121
id17838,0.288395622992,0.0658207950967,0.645783581911
id25060,0.769893792601,0.175290980517,0.0548152268811
id09998,0.147709852491,0.14455329512,0.707736852389
id01828,0.226799027101,0.604903863084,0.168297109815
id25377,0.398899012487,0.1129072949,0.488193692613
id22175,0.227184579097,0.700526198424,0.0722892224791
id02974,0.305851988224,0.0977635653621,0.596384446414
id26955,0.896108324083,0.0755482423306,0.0283434335862
id21091,0.82050981996,0.0981968348565,0.0812933451836
id12802,0.802843526567,0.106679593596,0.0904768798378
id07432,0.0527466710543,0.897544372999,0.049708955947
id18749,0.421042149926,0.247393503525,0.331564346549
id15030,0.130025255864,0.160064127839,0.709910616297
id17155,0.355141839839,0.463270309206,0.181587850955
id08128,0.13032560426,0.601691358222,0.267983037518
id25706,0.0303705550231,0.817047301685,0.152582143291
id15645,0.579565336096,0.191890224198,0.228544439707
id04943,0.542797549673,0.2187229389,0.238479511427
id27566,0.204257996158,0.117806829689,0.677935174154
id11765,0.361882663251,0.263180882579,0.374936454171
id13783,0.278750710781,0.499531413267,0.221717875952
id00492,0.152631307788,0.126891687664,0.720477004548
id27636,0.168005772187,0.112933380505,0.719060847308
id04273,0.737262624247,0.141707344744,0.121030031009
id02537,0.253266916296,0.304965313514,0.44176777019
id24349,0.653392121385,0.251307081369,0.0953007972462
id00023,0.0790037770467,0.735111942221,0.185884280732
id23025,0.356126850961,0.527396764217,0.116476384822
id08722,0.528584569922,0.20618050709,0.265234922988
id02420,0.882579721233,0.0707812859085,0.0466389928582
id10811,0.750698026463,0.0855409076638,0.163761065873
id04019,0.139535929545,0.172918587365,0.68754548309
id18334,0.818341836603,0.109634001089,0.0720241623079
id16781,0.43159327247,0.429611061078,0.138795666451
id08773,0.451561455736,0.466137707791,0.0823008364732
id19214,0.432074494651,0.333614083711,0.234311421638
id09589,0.0586002585772,0.778387580049,0.163012161374
id24246,0.695150809515,0.120196772476,0.184652418009
id23577,0.703247814513,0.251571877565,0.0451803079219
id09305,0.696970019475,0.1028620894,0.200167891125
id16460,0.544574735798,0.137081058544,0.318344205658
id21115,0.466356722327,0.224244683421,0.309398594253
id25996,0.443496264221,0.135352228535,0.421151507244
id02551,0.0581981819952,0.0924089821621,0.849392835843
id19352,0.126059026635,0.0192998415961,0.854641131769
id03806,0.273182642098,0.0559176587809,0.670899699122
id26544,0.595109719888,0.167276585597,0.237613694515
id18761,0.86464667112,0.0417303900418,0.0936229388378
id24148,0.500491760716,0.397563143435,0.101945095848
id16095,0.241380798996,0.61853330792,0.140085893084
id18442,0.543871631009,0.168467784713,0.287660584278
id22596,0.0227768801917,0.00540464364093,0.971818476167
id23002,0.116322065866,0.086728592488,0.796949341646
id04797,0.881815949776,0.0569249258425,0.0612591243818
id06610,0.334871221731,0.0872732448317,0.577855533437
id16173,0.450420831596,0.369425186942,0.180153981462
id18292,0.375444946706,0.134987202103,0.489567851191
id27328,0.849946535883,0.0440000202614,0.106053443855
id01695,0.352629781819,0.543660659446,0.103709558735
id05761,0.575654653128,0.0836970085258,0.340648338346
id16354,0.831796364235,0.0662977699349,0.10190586583
id12207,0.25522589695,0.372912104594,0.371861998456
id05665,0.36241117504,0.0513394071009,0.586249417859
id01911,0.639882530034,0.260712652933,0.0994048170329
id19153,0.125660496318,0.0610822385752,0.813257265107
id10295,0.479933418922,0.26345217863,0.256614402448
id23038,0.554061648706,0.245798532432,0.200139818862
id23783,0.470808182238,0.483688310095,0.0455035076668
id27879,0.762053122636,0.137132075296,0.100814802068
id19190,0.169022216453,0.761506588355,0.0694711951913
id05065,0.81586890042,0.098536147928,0.0855949516517
id21296,0.249423517426,0.588607017106,0.161969465468
id13262,0.345547153028,0.221961654146,0.432491192825
id10333,0.638216846162,0.0956507150954,0.266132438743
id16677,0.234228598945,0.24461572342,0.521155677635
id01392,0.41173539103,0.109471898649,0.47879271032
id27874,0.715446756729,0.166978449974,0.117574793298
id02294,0.0507034057352,0.843595847982,0.105700746282
id18298,0.106691845003,0.119287077842,0.774021077154
id06997,0.761225918031,0.0926963338175,0.146077748152
id05243,0.440860941657,0.304867444834,0.25427161351
id00860,0.135456465463,0.681845385926,0.182698148611
id26681,0.870250681253,0.0742667580896,0.0554825606579
id06020,0.0664114142899,0.00945326220883,0.924135323501
id27683,0.534530774458,0.173470370474,0.291998855068
id17655,0.130543099363,0.840394563118,0.0290623375192
id08817,0.226605700114,0.125218503115,0.648175796771
id11512,0.0735133007096,0.102491379397,0.823995319894
id00478,0.235495833135,0.120934898952,0.643569267913
id02116,0.64350245229,0.104805791067,0.251691756643
id06746,0.808848069384,0.11382479526,0.0773271353558
id03863,0.587393589315,0.288797067059,0.123809343626
id01802,0.327230148903,0.493108823854,0.179661027243
id11682,0.659037074773,0.0470445698789,0.293918355348
id04033,0.167739689313,0.606541441602,0.225718869085
id09286,0.297572309813,0.313432311475,0.388995378712
id12904,0.905543276599,0.054473830735,0.0399828926665
id07420,0.143435273817,0.0442912107096,0.812273515473
id22398,0.0430950095335,0.923537290947,0.0333676995199
id00424,0.284687892839,0.081060018826,0.634252088335
id20960,0.655763677212,0.188076379016,0.156159943771
id10267,0.585427964524,0.276265599825,0.138306435651
id19330,0.475090878279,0.0588708440893,0.466038277632
id00994,0.186779591121,0.734375594686,0.0788448141922
id10785,0.616491761005,0.134534682572,0.248973556423
id00955,0.133192868068,0.759125719387,0.107681412545
id09757,0.095855162476,0.864666263217,0.0394785743073
id10030,0.216920122398,0.0853002898148,0.697779587787
id22952,0.21419819076,0.201957518839,0.583844290402
id21955,0.0408530133355,0.0470447588126,0.912102227852
id07674,0.41565097973,0.262424688959,0.321924331312
id13760,0.271823177877,0.662114255758,0.0660625663643
id18166,0.716412481848,0.0665540391487,0.217033479003
id23498,0.768574821921,0.188718862712,0.0427063153664
id05296,0.699726523651,0.07354101653,0.226732459819
id26709,0.764892572722,0.0914387329641,0.143668694314
id02853,0.833306431972,0.101002526748,0.0656910412798
id06800,0.374477726368,0.244883549817,0.380638723816
id14758,0.294178849611,0.443905087655,0.261916062734
id12356,0.777201851602,0.142892448105,0.079905700293
id21492,0.57929096087,0.201902862894,0.218806176236
id27540,0.393966472022,0.0395479792664,0.566485548712
id07376,0.362394831648,0.388358372845,0.249246795507
id15201,0.641640038995,0.228190858891,0.130169102114
id23388,0.334286579654,0.534670637039,0.131042783308
id13923,0.21864919319,0.662183573148,0.119167233663
id00794,0.0991108482815,0.828915004735,0.0719741469833
id23910,0.428356632991,0.187938775066,0.383704591943
id02556,0.171824162672,0.226717256017,0.601458581311
id22151,0.0761287759644,0.880508518961,0.0433627050741
id11698,0.359148383744,0.35745523959,0.283396376666
id11627,0.373348372786,0.188536609796,0.438115017418
id06340,0.86997479279,0.068119758359,0.061905448851
id05123,0.682831868228,0.136752720734,0.180415411038
id26620,0.0742449734867,0.056332539265,0.869422487248
id04002,0.200381415149,0.228432507189,0.571186077662
id26554,0.397949539003,0.333558350393,0.268492110603
id18012,0.28296408331,0.211451539024,0.505584377666
id12964,0.236647912268,0.124652091913,0.638699995819
id18965,0.179480126633,0.48531357524,0.335206298127
id19082,0.240677133517,0.100764464205,0.658558402277
id26742,0.153096648982,0.0461147036044,0.800788647414
id15442,0.323504340743,0.488540193775,0.187955465481
id16647,0.436484527958,0.21749811127,0.346017360772
id11544,0.325375290981,0.0922230924693,0.58240161655
id20581,0.315260669971,0.283777742078,0.400961587951
id13192,0.481395876121,0.236846180761,0.281757943118
id15814,0.366040276368,0.272950203611,0.361009520021
id26279,0.225869947387,0.693400428329,0.0807296242836
id00240,0.802354011789,0.0778852515288,0.119760736682
id22836,0.887496018509,0.0439737384434,0.0685302430476
id15085,0.333516106769,0.26534410392,0.401139789312
id17495,0.374024873193,0.0866904461364,0.53928468067
id26762,0.324073574129,0.340482118431,0.33544430744
id13685,0.787783802559,0.017240021982,0.194976175459
id16560,0.140449817326,0.814616879906,0.0449333027684
id17184,0.0803122430295,0.840642092175,0.0790456647953
id21635,0.896244659919,0.043644891978,0.0601104481032
id26751,0.339092728892,0.487653668441,0.173253602667
id12351,0.794188064233,0.0674624446824,0.138349491085
id14872,0.542140246295,0.239718559488,0.218141194217
id18372,0.740724674437,0.165922352964,0.0933529725991
id26851,0.673447282418,0.171370841993,0.155181875589
id22659,0.656568491007,0.28675540051,0.056676108483
id04102,0.127957560604,0.0227536009857,0.849288838411
id02353,0.211701068799,0.66334544444,0.124953486762
id26721,0.866481197108,0.0855545238728,0.0479642790188
id11171,0.557390339746,0.172495862714,0.27011379754
id13562,0.323915814297,0.435967000347,0.240117185356
id26425,0.673851199636,0.0970897181439,0.22905908222
id26394,0.399627487867,0.210352717813,0.39001979432
id22187,0.312722527588,0.502428236861,0.184849235551
id00422,0.88616787426,0.0257195521688,0.0881125735712
id22667,0.0680716593848,0.915038238132,0.0168901024829
id00911,0.494018262986,0.32571949429,0.180262242724
id17291,0.450619428716,0.0990742053006,0.450306365983
id01915,0.388628397789,0.196857915708,0.414513686504
id01434,0.144475309298,0.0799729596835,0.775551731018
id01584,0.47137182668,0.148537709534,0.380090463785
id09266,0.851252341373,0.0631028869219,0.0856447717048
id17494,0.122897646238,0.803117555992,0.0739847977701
id24919,0.246134649114,0.316962873336,0.43690247755
id21043,0.319336566379,0.0103342546449,0.670329178976
id17796,0.187988331692,0.719790550878,0.0922211174295
id02166,0.308683252347,0.102959509268,0.588357238385
id17503,0.78668930919,0.0549267637323,0.158383927078
